"cl_1_discrepancy","cl_2_discrepancy","cl_3_discrepancy","cl_4_discrepancy","cl_5_discrepancy","cl_6_discrepancy","cl_7_discrepancy","cl_8_discrepancy","cl_9_discrepancy","cl_10_discrepancy","cl_11_discrepancy","cl_12_discrepancy","cl_13_discrepancy","cl_14_discrepancy","cl_15_discrepancy","cl_16_discrepancy","cl_17_discrepancy","cl_18_discrepancy","cl_19_discrepancy","cl_20_discrepancy","cl_21_discrepancy","cl_22_discrepancy","cl_23_discrepancy","cl_24_discrepancy","cl_25_discrepancy","cl_26_discrepancy","cl_27_discrepancy","cl_28_discrepancy","cl_29_discrepancy","cl_30_discrepancy","RMSE","elpd_loo","elpd_loo_se","p_loo","p_loo_se"
-0.0020530288023323,0.00275850471849448,0.00426222352632822,-0.000569303520396114,0.000672529526888568,-0.074198309365158,-0.00728893603882739,-0.00218521103064908,-0.00190170843182917,0.000738057644001953,0.00350841095077903,0.00106532962974698,0.0119129477635692,0.00188289938629153,0.106977557582314,0.00307748142298333,-0.00342986031627158,-0.0496318459396384,-0.00152588682674094,-0.00161827247611401,-5.50036168260478e-05,-0.0113186754456678,-0.00216237091678518,0.00206050353468255,0.0129786733174451,-0.0196937301808892,-0.00302072725244922,0.007502972814375,0.00450701244413207,-3.53750162499465e-05,0.0261214397734427,-4491.79359371835,39.472683311803,434.100173987752,12.2842366307604
-0.0221325239352215,-0.000812976352043349,0.000316370669759196,0.000449125630881273,0.00202918785421619,-0.00585731643276521,0.00263501932110834,2.79774859495278e-05,0.0053028714593726,0.000838171980826151,0.000144872932702412,-0.00185911932923075,0.0320022147971742,-0.00317418983925595,0.195889315818066,0.000615488754124297,-0.0025247973683881,-0.000109919116040466,0.00204537929548653,0.00246774851336629,-0.000237574219216519,0.00119624657840038,-0.000209167062641889,-0.00172418969288614,-0.000867134918902854,0.114338700969905,0.00433612676776018,0.00396433388137237,-0.00148865511237275,-0.000757031237734128,0.0420746413270318,-4528.78686561051,38.9571942987727,439.107766468193,12.1484253906891
-0.000499696066998949,0.0063065666178386,0.00421511217282979,-0.000173712081891135,0.000867512957938099,0.128182744383267,-0.001050076691623,-0.0101859900910415,-0.00248295193707634,0.000378062277919199,0.00162515915980725,-0.000627692694228302,0.00938308790818499,-0.0038226866046767,0.187445047933757,0.00106336920155286,-0.000953740339234739,0.000581709289451388,-0.00423317842672578,0.00491223439219921,-0.00572775733017991,-0.00294964974478257,0.00438891046512371,0.00126090362472649,1.38654919274602e-06,0.0208752818133836,-1.6817317423469e-05,0.00172270882784822,0.00255617082043148,-0.00183304969930388,0.0417920717936203,-4574.86226283157,37.8932647589961,421.373057707593,11.0344446450757
-0.00079640563002707,-0.0092193580325018,0.0132602043785764,0.00154133220359832,-0.013629255821396,0.0422957234150464,-0.00748743707204561,0.000443179772325619,0.00366142442690277,0.0127035533229808,0.00423584611673182,-0.00187232633890982,0.00323341645898638,0.00305988771577954,-0.0211689642298751,-0.000448546772189042,0.0028940729553658,0.00252395614098351,-0.00020581310807145,-0.00839797954834356,-0.00984113804194678,0.00696241050498974,0.00520333079236554,0.00238373969282051,-0.00150783672133909,0.0231749577424429,-0.00319264226005639,0.0152340954499361,0.0343248888681172,-0.00725927703717005,0.0132099373670626,-4534.11736769153,39.5346037692491,457.758029919598,12.4674479426238
0.00284547128955914,-0.000411076018359163,-0.00160042263643555,0.00468690300918061,0.000540558950593963,0.248031619150734,0.000930869377722801,0.0012723507035543,-0.0336728035104196,-0.000122381138533163,8.14853397467687e-05,-9.24097700089123e-05,0.00224418727503671,-0.000149759438791541,0.19962469248028,-0.00156463023517085,-0.00739683760838051,-0.000341506019085801,0.00342290327091624,0.00821175401528641,-0.000330389656772643,4.4266837824195e-05,0.000567982509508045,5.79034146414955e-05,0.000978425682640487,0.0491760787038624,0.00133744206393127,0.000595334308451232,-0.000356889086699938,-0.000180826112942634,0.0591897039823303,-4483.37726544437,38.8819951298518,449.278205052615,13.752163587792
-0.00643882741644719,0.0146240685578025,0.00032676334501798,0.193784377492864,0.00578868437850193,0.382254169994015,-0.00347150891723262,-0.0029394072147871,-0.000780148194354401,-0.00211458401907537,0.0857490780292144,0.00594707885848591,-0.00220916821160812,-0.000383462441565222,0.180770009245699,-0.0160981498521159,-0.00204630336468913,0.00263016611340764,0.00237758996945591,0.00345135720864035,8.94961540620806e-05,0.00895753222164553,-0.000118623094414417,-0.00267174827207375,-0.000552757568718726,0.197223429565407,0.00521035745951721,0.134618159099314,0.00071082339565909,-0.00728661465702095,0.0968730856613112,-4488.88679077896,37.6114235698031,432.627024889391,11.3043185540828
0.00130874762994856,0.00209373182700989,-0.00320409230534245,0.00185385310258047,-0.000489301421286248,0.130443335968443,0.000671448381718608,-0.000303169090883137,-0.00111487141747819,-0.00259263123828313,0.00120116600988591,0.00119247870408375,0.00622094305300696,-0.00783256141445583,0.188197866898397,-0.000409234954721293,-0.00233657730790962,0.0013207869499274,-0.00255916155208746,0.00441145803408818,2.23017854376196e-05,0.00336203122063922,0.000439300581861361,0.0023041285450193,0.00451009970925484,0.0211726313416769,-0.05337137051048,0.000783136808959084,0.000823699051758003,-0.000260074896446048,0.0431794830934102,-4452.64904524502,38.6847160809158,439.267645403931,11.978588747176
0.000386569887429738,-0.00315873229151444,-0.00159103744186755,0.00965460175444362,-0.00190576497184725,0.0434687626066047,0.00876493006097777,0.00171095882896619,-0.000248067377163914,-8.57005029373177e-05,-0.000260067039563478,-0.000169684133787143,0.00103862556827817,0.000696029862317718,0.167052177985382,-5.86381031128666e-05,-0.000679183192271714,-0.00131626303373007,0.000549772923230171,0.000384372220030667,0.000925809258526804,0.00228925612302523,-0.0035276393688586,-0.000355227522984484,3.78616006266668e-05,-0.116830473061408,0.00131517798652199,0.000101322974699192,0.0011066984232381,-0.00340473759819856,0.0381541515619637,-4510.50424863576,39.5501162457569,429.630373161685,12.0261748145603
-0.00855625082406436,-0.00912383675639832,-0.0473010220870265,-0.00888790126031344,0.00962368576218376,0.106597993223681,0.0040055791278263,0.0230480094490239,0.0181659435871084,0.003963008664574,0.00195697309207854,0.0318775886878676,0.00725946574591353,-0.00658646998794682,-0.16555785138671,0.013228867020446,-0.00271524645027281,-0.00475355736569495,0.000731747189872892,-0.0205348980359985,-0.000265956304454223,0.0135938421253379,-0.000639946652957673,-0.00209213183234366,-0.00364159045334625,0.0462807813485788,0.00371887397034002,0.00980005007140948,0.00134008325695395,-0.0410730223894825,0.0400490158586927,-4535.10176412655,38.6250255426607,451.799509511707,12.1352861224613
-0.00234671412818226,-0.000401466883264993,0.00053351532142225,0.0026935005773471,-0.0008949630065407,0.161403821742271,0.000264888058224581,0.000349945008167834,0.00428950252861822,-0.00155445205703926,8.7449652163796e-05,5.98545526059619e-05,0.0031425764668532,0.000724575143106316,0.188145151259807,0.00241717682700235,0.00340850874320083,-0.0356284770894943,-0.00211210007651416,0.000290252497454973,0.000807905047412545,-0.000130433330393352,-0.00113837133899617,0.184376525967325,0.000189100269863322,0.289062875916115,-0.00104436457958669,-0.000104614906716629,-0.00103624629690504,0.00220930496355169,0.0775344488780995,-4431.16724150183,39.119988025283,427.170500883046,11.8000365983358
0.00571549943160978,-0.000377171924721613,-0.00655497404085476,1.32466217675302e-07,-0.00893140513837843,0.0838023776417439,-0.00277092807270382,-0.000792692739847731,0.115650147479047,0.0102973478982365,0.0151304261732708,0.000401076562516049,-0.0313208189646674,-0.00362376333372454,0.195027654166953,-0.00104472078950901,0.0406998634738815,0.00167495104842419,-0.00559130843939989,0.00530174389019532,7.02548111056432e-05,0.00185852318643606,0.000251857326489917,-0.00710543426228268,-0.00157486698514298,0.00504593086530192,0.000625789667342508,0.0336476918104258,-0.00442271932166257,0.00679678637226216,0.0457990900583793,-4536.11680182457,37.3984217192581,459.77565601107,11.885962030574
0.00148975567068366,-0.00240637051114145,0.00319414989506396,0.057165910588173,-0.00284576990734544,0.0166008390435676,-0.00256338916011934,-0.00246420705969357,-0.00642554652505775,-0.000682649036909972,-0.00128518686030119,0.0537684782623716,0.00252700648807564,0.00072141696946326,0.158336851093099,-0.00798117565054567,0.0019365877800577,-0.00590525627300477,-0.00129694153206349,0.000130225172464856,-0.000222789556387571,0.0072238996477411,-0.00139404896013893,0.00619372841580676,0.00561541933197489,0.00425399330868204,-0.0014416792022751,-0.00380037883691509,-0.00114860869885198,-9.51189646735474e-05,0.0325875448440804,-4503.37157021391,38.435431611264,453.257114016202,11.9607297649349
0.000149349281784971,0.00113724785572512,-0.000441984941670008,-0.00208081465161944,-0.000385544683668425,0.150450246729793,-0.0024307041980361,0.000907225120327319,0.00543391282039484,0.00310890197708467,0.00914149249423834,0.00231240572510363,0.119575198460727,-0.00975235250265092,0.139174631992484,0.00042485999710416,0.000391282594935911,-0.00548859053290987,0.00391193938018743,0.0698034653668969,-0.000167353869741923,6.94047065719083e-06,0.00144745138411923,-0.000323459221404788,-0.00725222971576517,-0.223036434201658,0.00301886449500212,0.0126977003718824,0.000544048734495733,-0.000660831210474135,0.0609449083751699,-4479.56506849869,38.7413312502436,434.169547271256,11.7388198546724
-0.00686447077537662,0.00653823974526814,0.0563595838189001,-0.0222735890765967,-0.00524589652693495,0.0148953877121797,0.00070888600044982,0.0626815250638432,-0.00282366180339817,-0.00214367445463034,0.00562350794806222,-0.00675637610962934,0.00447700051408019,0.00156878416406065,0.132490149439591,0.00172671507539524,-0.0029096781047679,0.00125557565652765,0.000357666597875054,0.000146143724532056,0.00215109673369331,-0.00157497987311655,0.00568795997760219,0.00859752160568239,-0.000609096370843523,0.0511132569859811,-0.0306750860654542,0.00850868461276666,-0.00266624655682103,0.000397020798717368,0.0312875646284032,-4476.7414842596,37.5827097290978,452.422341621524,11.1891575821673
