"cl_1_discrepancy","cl_2_discrepancy","cl_3_discrepancy","cl_4_discrepancy","cl_5_discrepancy","cl_6_discrepancy","cl_7_discrepancy","cl_8_discrepancy","cl_9_discrepancy","cl_10_discrepancy","cl_11_discrepancy","cl_12_discrepancy","cl_13_discrepancy","cl_14_discrepancy","cl_15_discrepancy","cl_16_discrepancy","cl_17_discrepancy","cl_18_discrepancy","cl_19_discrepancy","cl_20_discrepancy","cl_21_discrepancy","cl_22_discrepancy","cl_23_discrepancy","cl_24_discrepancy","cl_25_discrepancy","cl_26_discrepancy","cl_27_discrepancy","cl_28_discrepancy","cl_29_discrepancy","cl_30_discrepancy","RMSE","elpd_loo","elpd_loo_se","p_loo","p_loo_se"
-0.000118660025775066,5.53126840177192e-05,-0.000167301134916935,-0.000284968458542339,4.31653162233806e-05,-3.28169312206438e-06,-0.000187917716152941,0.00024697587293737,0.000504392902976375,-0.000561688179906907,0.000307504370177431,0.00125639659175353,-0.000789339410315761,-0.000574042059853657,-0.00113262973571504,-0.000205406868390685,0.000330417642154325,-0.000260157845938856,3.80206200530391e-05,0.000575195573048637,0.000227298378861724,2.26737163139481e-05,-0.000447967675696367,-0.000249798735962864,0.000135511938407836,-0.000344692649469469,0.000418997604716002,3.61762641480323e-05,-7.52660965358274e-05,-0.000101222232834931,0.000443452457843539,-4492.13716919233,38.2507808036287,402.78415745681,10.6541258137264
-0.000526142708543295,-2.01461740162165e-06,0.000318630403646237,0.000410038765565346,0.000441654256835475,-0.000123335903413125,-0.000985968182219865,-0.000126422623431655,0.00114744876815688,-0.000930502865240921,-0.000382078471082624,-0.00324473124240317,9.51975858653813e-05,0.000764665965093536,-0.000118801628320383,7.29842710579953e-05,-0.000195269620009061,0.00313173602005901,0.00261728142039573,-0.0008211458769152,-0.000228652496575065,-0.000317385807902141,0.000845542546627826,0.000234976076871021,0.000775190531704665,0.000536801389831868,0.00014183597757452,9.44548576868193e-05,-0.000283174975352766,-0.00019281522381949,0.00107306144137787,-4520.28110090703,38.7550752375912,428.028760372875,11.0923542523658
9.69200789893721e-05,0.000210701890199263,-2.35617216637497e-05,-1.0445016444658e-06,-0.000150347936248385,-4.69234646180709e-05,-3.74653781838922e-05,-0.000596167608733162,-7.60727641558079e-05,0.00024255481898909,0.000324456389939071,7.35299622000397e-05,-3.94965275583537e-05,4.05357899942548e-05,-0.000240855989513787,-8.39679015166956e-05,4.93824082304553e-06,2.30926040763651e-05,7.78523624634146e-05,0.000562287871729347,0.00011239378962674,0.000143236567385296,-0.00014731748346191,-0.00092623779129866,-0.000226562488820144,-2.37968589164773e-05,6.68927631958933e-05,5.25337882801799e-05,0.000604182438110673,-0.000442025450820444,0.000290668375918114,-4551.62832499629,38.5446820120518,407.254561911212,11.1971632097056
5.01266021487644e-05,-6.59073900724154e-05,-0.000113433656343253,-0.000136810246640973,-4.78896616257541e-05,-2.64341448447701e-05,-0.00112169642810049,0.000309775739433184,7.5112755187864e-05,7.95863667501869e-05,0.000208146544828676,6.98982963456754e-05,-0.00035209247944939,9.49652169276576e-06,0.000775708979786803,0.000816820564519151,0.000113576462996601,-0.000749761453662489,0.00063103715863486,-0.000757185562632905,0.00157232174847422,0.000165834278438016,-0.000215201529572184,0.000568237396547837,3.77545348361317e-05,-0.00164290644979395,-0.00256150129302456,0.000186890805403758,0.00025088945373742,-0.000348036816509397,0.000747107846740252,-4517.26690612389,36.8933194371104,428.738688830303,11.2229640401332
0.000800942495201799,0.00146325596438881,-0.00401338950245769,0.000251980411936688,0.000795397662085158,-0.0019038374353802,-2.51206267758768e-05,2.62632787662307e-05,6.33410751533987e-05,-0.000314181178560663,8.19104179938107e-05,0.000327768180019909,-0.000116145237684656,-7.75102486835991e-05,0.00148284406043228,-0.00047771249564051,-0.000620142310747849,0.000348132871867472,-0.00135243447420589,-2.71750918724739e-06,-0.00102243156696778,0.000148182027934601,5.73560040431143e-05,-2.28317730887584e-06,0.000868706021546679,6.26271713958056e-05,0.00126021014066514,-0.000421283281905351,-0.000692629474498521,4.22252953835969e-05,0.00103740970121404,-4500.7879334969,38.2487610489207,422.446917267948,11.3164108405547
0.000444360849628108,-0.0015152453347298,-0.00184291109873369,-0.000244790163639204,-0.000671034480532746,0.000136663571529989,0.000662066114210373,1.6881682049739e-05,0.00758856106669231,0.0104830685211982,0.000626628468692561,-0.00195240674616336,-0.000892139714170377,0.00255099639488241,-0.000374700707392585,0.000285215891047022,7.91293368369542e-05,-0.000214224125787983,0.0031593932048167,0.00052904347257937,-3.34866943911778e-06,6.11965465591944e-05,0.000200506333838817,0.000432775385456321,0.0001376119779651,2.95053489436658e-05,-0.000636542050330892,-0.00161980867138902,-6.91716577147568e-05,3.27931457901073e-06,0.00257983631458522,-4466.03785692883,37.8623308219365,431.244264521878,11.5882789721684
-1.32225666255231e-05,-0.000143795258580261,-2.32487663640854e-05,-2.90982005896957e-05,3.29537166087139e-05,-6.69250381871476e-07,-5.58610695747329e-05,-7.18418238435259e-06,0.000525993370794859,1.98651065812077e-05,2.1404242198722e-05,0.000222833549846475,-4.39227883745354e-05,-7.99672889540846e-05,-8.27919606867989e-05,-6.48899193277987e-05,-9.15638519433755e-05,-2.14245282769963e-07,-5.04645928462286e-05,0.000420052288210924,-0.000149572183290346,-7.51870392416933e-05,-9.35370664685014e-05,-0.000247221033102067,8.24502687410355e-05,0.000279973557163045,-1.21471220272337e-05,-7.07300490420807e-06,0.000244153345591811,-5.03594906108063e-05,0.00016389611036703,-4439.1228995612,37.4310543682814,421.599727336229,10.5435372187278
0.000252069692348094,0.000273205370925369,-1.78550953726978e-05,0.000257966363787105,0.000354794971639037,-0.000379971705877867,4.1175628381137e-06,-0.000191487794161743,8.31506033648853e-06,0.000143885627698658,-1.1407585932907e-05,-0.000226130706776482,9.62476955553011e-05,3.08712324478892e-05,-1.458988556464e-05,-1.09998646099663e-05,-0.002828118745642,0.00110196303042907,-9.31532307151228e-05,-0.0016001382898198,-0.0011608964121589,-0.000112796240436972,0.00117976951720384,0.00237927905396604,3.83851940595015e-06,-9.43514027553378e-05,-0.000104635371966498,0.000126743683204686,-2.96350066538671e-06,-0.000296377137731313,0.000834930745163068,-4492.20706445584,38.0205207414475,430.435927688047,11.5196721857305
-0.000545246297768479,-0.00115248880856319,0.0121069121237366,0.0022662084312357,-0.000465987036442838,-0.000340277890122767,6.03758976485811e-05,0.00148951345792897,0.000404154917865673,0.000233795360054296,0.000259517555306181,0.00025027275161656,-0.000621054894080676,-2.02656263791171e-05,-6.32321128827002e-05,0.000732962084456593,-0.000299780794139653,-0.0012257707715132,0.00175692882126638,-0.00114499290904968,-6.7336041549962e-05,0.000285823511017851,0.000516547153671631,-0.000339556832851437,0.000873356842306946,-7.11235076832398e-05,-0.00473403582990846,-0.000318904888163813,0.000798928243394002,0.000392608222044198,0.00250133755057968,-4527.66364994816,38.9320878864326,434.048668704238,11.7929054552572
-0.000164282058413564,-2.55776450495924e-05,0.000243770407015398,7.58526557934191e-05,-0.000622374491936101,-0.000157754105559724,-3.99448317458199e-06,1.57698744429446e-05,0.000181856830062644,-0.000318930788547219,-0.000139232704413232,-9.95212648153713e-05,0.000343836501838271,0.000608208225158458,-0.000624459903099083,-0.000476135437862754,4.33299172095924e-05,0.000115929456540795,0.000258790211878484,-0.00210198305608605,0.000397897448269328,-0.000259207239894205,-0.00101542521096439,1.2052371421184e-05,-0.000811518812900219,0.000109243177860582,0.00031596990787604,0.000179143827490676,0.00108952759173021,-2.18863506535759e-05,0.000563368995130539,-4412.81353080927,38.3685095161224,421.477665830662,11.1397987979931
